file | kind | name | qualified_name | start_line | end_line | parent | data_type | data_shape | signature
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | struct | Conf_Oper | Conf_Oper | 68 | 68 |  |  |  | struct Conf_Oper
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_DIE | IRC_DIE | 110 | 141 |  |  |  | GLOBAL bool IRC_DIE(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_REHASH | IRC_REHASH | 150 | 168 |  |  |  | GLOBAL bool IRC_REHASH( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_RESTART | IRC_RESTART | 177 | 193 |  |  |  | GLOBAL bool IRC_RESTART( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_CONNECT | IRC_CONNECT | 202 | 294 |  |  |  | GLOBAL bool IRC_CONNECT(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_DISCONNECT | IRC_DISCONNECT | 306 | 338 |  |  |  | GLOBAL bool IRC_DISCONNECT(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_WALLOPS | IRC_WALLOPS | 347 | 375 |  |  |  | GLOBAL bool IRC_WALLOPS( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | function | IRC_xLINE | IRC_xLINE | 384 | 480 |  |  |  | GLOBAL bool IRC_xLINE(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-oper.c | struct | list_head | list_head | 389 | 389 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-server.c | function | IRC_SERVER | IRC_SERVER | 49 | 255 |  |  |  | GLOBAL bool IRC_SERVER( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-server.c | function | IRC_NJOIN | IRC_NJOIN | 264 | 376 |  |  |  | GLOBAL bool IRC_NJOIN( CLIENT *Client, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-server.c | function | IRC_SQUIT | IRC_SQUIT | 385 | 475 |  |  |  | GLOBAL bool IRC_SQUIT(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-write.c | function | IRC_WriteStrServersPrefixFlag_CB | IRC_WriteStrServersPrefixFlag_CB | 388 | 404 |  |  |  | GLOBAL void IRC_WriteStrServersPrefixFlag_CB(CLIENT *ExceptOf, CLIENT *Prefix, char Flag, void (*callback)(CLIENT *, CLIENT *, void *), void *cb_data)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-write.c | function | IRC_SetPenalty | IRC_SetPenalty | 541 | 557 |  |  |  | GLOBAL void IRC_SetPenalty(CLIENT *Client, time_t Seconds)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-write.c | function | Get_Prefix | Get_Prefix | 559 | 569 |  |  |  | static const char * Get_Prefix(CLIENT *Target, CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-write.c | function | cb_writeStrServersPrefixFlag | cb_writeStrServersPrefixFlag | 571 | 575 |  |  |  | static void cb_writeStrServersPrefixFlag(CLIENT *Client, CLIENT *Prefix, void *Buffer)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc-write.c | function | Send_Marked_Connections | Send_Marked_Connections | 583 | 601 |  |  |  | static void Send_Marked_Connections(CLIENT *Prefix, const char *Buffer)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_CheckListTooBig | IRC_CheckListTooBig | 59 | 76 |  |  |  | GLOBAL bool IRC_CheckListTooBig(CLIENT *From, const int Count, const int Limit, const char *Name)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_ERROR | IRC_ERROR | 85 | 120 |  |  |  | GLOBAL bool IRC_ERROR(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_KILL | IRC_KILL | 138 | 179 |  |  |  | GLOBAL bool IRC_KILL(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_NOTICE | IRC_NOTICE | 188 | 192 |  |  |  | GLOBAL bool IRC_NOTICE(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_PRIVMSG | IRC_PRIVMSG | 201 | 205 |  |  |  | GLOBAL bool IRC_PRIVMSG(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_SQUERY | IRC_SQUERY | 214 | 218 |  |  |  | GLOBAL bool IRC_SQUERY(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_TRACE | IRC_TRACE | 227 | 295 |  |  |  | GLOBAL bool IRC_TRACE(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_HELP | IRC_HELP | 304 | 331 |  |  |  | GLOBAL bool IRC_HELP(CLIENT *Client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | IRC_KillClient | IRC_KillClient | 348 | 412 |  |  |  | GLOBAL bool IRC_KillClient(CLIENT *Client, CLIENT *From, const char *Nick, const char *Reason)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | Help | Help | 421 | 477 |  |  |  | static bool Help(CLIENT *Client, const char *Topic)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\irc.c | function | Send_Message_Mask | Send_Message_Mask | 791 | 847 |  |  |  | static bool Send_Message_Mask(CLIENT * from, char * command, char * targetMask, char * message, bool SendErrors)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 31 | 37 |  |  |  | struct list_elem { struct list_elem *next; /** pointer to next list element */ char mask[MASK_LEN]; /** IRC mask */ char *reason; /** Optional "reason" text */ time_t valid_until; /** 0: unlimited; t(>0): until t */ bool onlyonce; }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | field | list_elem | list_elem::list_elem | 32 | 32 | list_elem | struct list_elem | structured_object | struct list_elem *next;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem::list_elem | 32 | 32 | list_elem |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | field | mask | list_elem::mask | 33 | 33 | list_elem | char | scalar_or_unknown | char mask[MASK_LEN];
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | field | reason | list_elem::reason | 34 | 34 | list_elem | char | scalar_or_unknown | char *reason;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | field | valid_until | list_elem::valid_until | 35 | 35 | list_elem | time_t | scalar_or_unknown | time_t valid_until;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | field | onlyonce | list_elem::onlyonce | 36 | 36 | list_elem | bool | scalar_or_unknown | bool onlyonce;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetMask | Lists_GetMask | 45 | 50 |  |  |  | GLOBAL const char * Lists_GetMask(const struct list_elem *e)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 46 | 46 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetReason | Lists_GetReason | 58 | 63 |  |  |  | GLOBAL const char * Lists_GetReason(const struct list_elem *e)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 59 | 59 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetValidity | Lists_GetValidity | 71 | 76 |  |  |  | GLOBAL time_t Lists_GetValidity(const struct list_elem *e)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 72 | 72 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetOnlyOnce | Lists_GetOnlyOnce | 84 | 89 |  |  |  | GLOBAL bool Lists_GetOnlyOnce(const struct list_elem *e)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 85 | 85 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetFirst | Lists_GetFirst | 97 | 102 |  |  |  | list_elem* Lists_GetFirst(const struct list_head *h)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 98 | 98 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_GetNext | Lists_GetNext | 110 | 115 |  |  |  | list_elem* Lists_GetNext(const struct list_elem *e)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 111 | 111 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Add | Lists_Add | 126 | 170 |  |  |  | bool Lists_Add(struct list_head *h, const char *Mask, time_t ValidUntil, const char *Reason, bool OnlyOnce)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 127 | 127 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 130 | 130 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 148 | 148 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Unlink | Lists_Unlink | 179 | 194 |  |  |  | static void Lists_Unlink(struct list_head *h, struct list_elem *p, struct list_elem *victim)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 180 | 180 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 180 | 180 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 180 | 180 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Del | Lists_Del | 202 | 223 |  |  |  | GLOBAL void Lists_Del(struct list_head *h, const char *Mask)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 203 | 203 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 205 | 205 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Free | Lists_Free | 230 | 247 |  |  |  | GLOBAL void Lists_Free(struct list_head *head)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 231 | 231 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 233 | 233 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_CheckDupeMask | Lists_CheckDupeMask | 256 | 267 |  |  |  | list_elem * Lists_CheckDupeMask(const struct list_head *h, const char *Mask )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 257 | 257 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 259 | 259 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_MakeMask | Lists_MakeMask | 276 | 308 |  |  |  | GLOBAL void Lists_MakeMask(const char *Pattern, char *mask, size_t len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Check | Lists_Check | 317 | 321 |  |  |  | bool Lists_Check(struct list_head *h, CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 318 | 318 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_CheckReason | Lists_CheckReason | 332 | 360 |  |  |  | bool Lists_CheckReason(struct list_head *h, CLIENT *Client, char *reason, size_t len)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 333 | 333 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 335 | 335 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Expire | Lists_Expire | 367 | 398 |  |  |  | GLOBAL void Lists_Expire(struct list_head *h, const char *ListName)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 368 | 368 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 370 | 370 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | function | Lists_Count | Lists_Count | 406 | 420 |  |  |  | GLOBAL unsigned long Lists_Count(struct list_head *h)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_head | list_head | 407 | 407 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.c | struct | list_elem | list_elem | 409 | 409 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 23 | 23 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 25 | 27 |  |  |  | struct list_head { struct list_elem *first; }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | field | list_elem | list_head::list_elem | 26 | 26 | list_head | struct list_elem | structured_object | struct list_elem *first;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_head::list_elem | 26 | 26 | list_head |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 29 | 29 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 30 | 30 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 32 | 32 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 33 | 33 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 35 | 35 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 38 | 38 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 41 | 41 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 42 | 42 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 44 | 44 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 47 | 47 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 48 | 48 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 49 | 49 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_elem | list_elem | 50 | 50 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\lists.h | struct | list_head | list_head | 52 | 52 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_Message | Log_Message | 45 | 59 |  |  |  | static void Log_Message(int Level, const char *msg)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_Init | Log_Init | 68 | 84 |  |  |  | GLOBAL void Log_Init(bool Syslog_Mode)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_ReInit | Log_ReInit | 90 | 100 |  |  |  | GLOBAL void Log_ReInit(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_Exit | Log_Exit | 103 | 112 |  |  |  | GLOBAL void Log_Exit( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_Init_Subprocess | Log_Init_Subprocess | 206 | 214 |  |  |  | GLOBAL void Log_Init_Subprocess(char UNUSED *Name)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\log.c | function | Log_Exit_Subprocess | Log_Exit_Subprocess | 217 | 225 |  |  |  | GLOBAL void Log_Exit_Subprocess(char UNUSED *Name)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\login.c | function | Login_User | Login_User | 61 | 144 |  |  |  | GLOBAL bool Login_User(CLIENT * Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\login.c | function | Login_User_PostAuth | Login_User_PostAuth | 155 | 211 |  |  |  | GLOBAL bool Login_User_PostAuth(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\login.c | function | Login_Autojoin | Login_Autojoin | 219 | 240 |  |  |  | GLOBAL void Login_Autojoin(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\login.c | struct | Conf_Channel | Conf_Channel | 223 | 223 |  |  |  | struct Conf_Channel
C:\develop\SpecBuilder\ngircd-master\src\ngircd\login.c | function | cb_Read_Auth_Result | cb_Read_Auth_Result | 250 | 296 |  |  |  | static void cb_Read_Auth_Result(int r_fd, UNUSED short events)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\match.c | function | Match | Match | 50 | 57 |  |  |  | GLOBAL bool Match( const char *Pattern, const char *String )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\match.c | function | MatchCaseInsensitive | MatchCaseInsensitive | 66 | 75 |  |  |  | GLOBAL bool MatchCaseInsensitive(const char *Pattern, const char *String)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\match.c | function | MatchCaseInsensitiveList | MatchCaseInsensitiveList | 85 | 101 |  |  |  | GLOBAL bool MatchCaseInsensitiveList(const char *Pattern, const char *String, const char *Separator)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\match.c | function | Matche | Matche | 103 | 131 |  |  |  | static int Matche( const char *p, const char *t )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\match.c | function | Matche_After_Star | Matche_After_Star | 133 | 180 |  |  |  | static int Matche_After_Star( const char *p, const char *t )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | main | main | 73 | 333 |  |  |  | GLOBAL int main(int argc, const char *argv[])
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Fill_Version | Fill_Version | 344 | 448 |  |  |  | static void Fill_Version(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Show_Version | Show_Version | 454 | 462 |  |  |  | static void Show_Version( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Show_Help | Show_Help | 470 | 486 |  |  |  | static void Show_Help( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Pidfile_Delete | Pidfile_Delete | 492 | 502 |  |  |  | static void Pidfile_Delete( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Pidfile_Create | Pidfile_Create | 510 | 542 |  |  |  | static void Pidfile_Create(pid_t pid)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Setup_FDStreams | Setup_FDStreams | 550 | 561 |  |  |  | static void Setup_FDStreams(int fd)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | NGIRCd_getNobodyID | NGIRCd_getNobodyID | 573 | 603 |  |  |  | static bool NGIRCd_getNobodyID(uid_t *uid, gid_t *gid )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | struct | passwd | passwd | 576 | 576 |  |  |  | struct passwd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Random_Init | Random_Init | 609 | 613 |  |  |  | static void Random_Init(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Random_Init_Kern | Random_Init_Kern | 615 | 628 |  |  |  | static bool Random_Init_Kern(const char *file)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | Random_Init | Random_Init | 633 | 643 |  |  |  | static void Random_Init(void)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | function | NGIRCd_Init | NGIRCd_Init | 654 | 836 |  |  |  | static bool NGIRCd_Init(bool NGIRCd_NoDaemon)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | struct | passwd | passwd | 659 | 659 |  |  |  | struct passwd
C:\develop\SpecBuilder\ngircd-master\src\ngircd\ngircd.c | struct | group | group | 660 | 660 |  |  |  | struct group
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | Announce_Channel | Announce_Channel | 39 | 112 |  |  |  | static bool Announce_Channel(CLIENT *Client, CHANNEL *Chan)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | Announce_Server | Announce_Server | 119 | 143 |  |  |  | static bool Announce_Server(CLIENT * Client, CLIENT * Server)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | Send_List | Send_List | 150 | 165 |  |  |  | static bool Send_List(CLIENT *Client, CHANNEL *Chan, struct list_head *Head, char Type)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | struct | list_head | list_head | 151 | 151 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | struct | list_elem | list_elem | 153 | 153 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | Synchronize_Lists | Synchronize_Lists | 173 | 207 |  |  |  | static bool Synchronize_Lists(CLIENT * Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | struct | list_head | list_head | 177 | 177 |  |  |  | struct list_head
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | struct | list_elem | list_elem | 178 | 178 |  |  |  | struct list_elem
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | Send_CHANINFO | Send_CHANINFO | 214 | 249 |  |  |  | static bool Send_CHANINFO(CLIENT * Client, CHANNEL * Chan)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | IRC_Num_ENDOFMOTD | IRC_Num_ENDOFMOTD | 258 | 344 |  |  |  | GLOBAL bool IRC_Num_ENDOFMOTD(CLIENT * Client, UNUSED REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\numeric.c | function | IRC_Num_ISUPPORT | IRC_Num_ISUPPORT | 349 | 379 |  |  |  | GLOBAL bool IRC_Num_ISUPPORT(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\op.c | function | Op_NoPrivileges | Op_NoPrivileges | 34 | 55 |  |  |  | GLOBAL bool Op_NoPrivileges(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\op.c | function | Op_Check | Op_Check | 66 | 92 |  |  |  | GLOBAL CLIENT * Op_Check(CLIENT * Client, REQUEST * Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | function | password_conversation | password_conversation | 46 | 75 |  |  |  | static int password_conversation(int num_msg, const struct pam_message **msg, struct pam_response **resp, void *appdata_ptr)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | struct | pam_message | pam_message | 47 | 47 |  |  |  | struct pam_message
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | struct | pam_response | pam_response | 48 | 48 |  |  |  | struct pam_response
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | struct | pam_response | pam_response | 65 | 65 |  |  |  | struct pam_response
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | struct | pam_conv | pam_conv | 80 | 80 |  |  |  | struct pam_conv
C:\develop\SpecBuilder\ngircd-master\src\ngircd\pam.c | function | PAM_Authenticate | PAM_Authenticate | 90 | 134 |  |  |  | GLOBAL bool PAM_Authenticate(CLIENT *Client)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | struct | _NUMERIC | _NUMERIC | 49 | 52 |  |  |  | struct _NUMERIC { int numeric; bool (*function) PARAMS(( CLIENT *Client, REQUEST *Request )); }
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | field | numeric | _NUMERIC::numeric | 50 | 50 | _NUMERIC | int | scalar_or_unknown | int numeric;
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | field | function | _NUMERIC::function | 51 | 51 | _NUMERIC | bool | scalar_or_unknown | bool (*function)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | field | PARAMS | _NUMERIC::PARAMS | 51 | 51 | _NUMERIC | PARAMS | scalar_or_unknown | PARAMS(( CLIENT *Client, REQUEST *Request ));
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Parse_GetCommandStruct | Parse_GetCommandStruct | 150 | 154 |  |  |  | GLOBAL COMMAND * Parse_GetCommandStruct( void )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Parse_Request | Parse_Request | 175 | 268 |  |  |  | GLOBAL bool Parse_Request( CONN_ID Idx, char *Request )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Init_Request | Init_Request | 275 | 286 |  |  |  | static void Init_Request( REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Validate_Prefix | Validate_Prefix | 289 | 363 |  |  |  | static bool Validate_Prefix( CONN_ID Idx, REQUEST *Req, bool *Closed )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Validate_Command | Validate_Command | 366 | 374 |  |  |  | static bool Validate_Command( UNUSED CONN_ID Idx, UNUSED REQUEST *Req, bool *Closed )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Handle_Numeric | Handle_Numeric | 417 | 490 |  |  |  | static bool Handle_Numeric(CLIENT *client, REQUEST *Req)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | struct | _NUMERIC | _NUMERIC | 420 | 420 |  |  |  | struct _NUMERIC
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | Handle_Request | Handle_Request | 492 | 573 |  |  |  | static bool Handle_Request( CONN_ID Idx, REQUEST *Req )
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.c | function | ScrubCTCP | ScrubCTCP | 582 | 609 |  |  |  | static bool ScrubCTCP(char *Request)
C:\develop\SpecBuilder\ngircd-master\src\ngircd\parse.h | struct | _REQUEST | _REQUEST | 23 | 29 |  |  |  | struct _REQUEST { char *prefix; /**< Prefix */ char *command; /**< IRC command */ char *argv[15]; /**< Parameters, at most 15 (0..14) */ int argc; /**< Number of given parameters */ }
